Entrez_Gene_Id	barcode_full	expression	gene	barcode
100169752	TCGA-EA-A50E-01A	0	TEX36-AS1	TCGA-EA-A50E
100169752	TCGA-EA-A556-01A	0	TEX36-AS1	TCGA-EA-A556
100169752	TCGA-EA-A5FO-01A	0	TEX36-AS1	TCGA-EA-A5FO
100169752	TCGA-EA-A5O9-01A	0	TEX36-AS1	TCGA-EA-A5O9
100169752	TCGA-EA-A5ZD-01A	0	TEX36-AS1	TCGA-EA-A5ZD
100169752	TCGA-EA-A5ZE-01A	0	TEX36-AS1	TCGA-EA-A5ZE
100169752	TCGA-EA-A5ZF-01A	1	TEX36-AS1	TCGA-EA-A5ZF
100169752	TCGA-EA-A6QX-01A	0	TEX36-AS1	TCGA-EA-A6QX
100169752	TCGA-EA-A78R-01A	0	TEX36-AS1	TCGA-EA-A78R
100169752	TCGA-EA-A97N-01A	0	TEX36-AS1	TCGA-EA-A97N
100169752	TCGA-EK-A2GZ-01A	0	TEX36-AS1	TCGA-EK-A2GZ
100169752	TCGA-EK-A2H0-01A	0	TEX36-AS1	TCGA-EK-A2H0
100169752	TCGA-EK-A2H1-01A	0	TEX36-AS1	TCGA-EK-A2H1
100169752	TCGA-EK-A2IP-01A	0	TEX36-AS1	TCGA-EK-A2IP
100169752	TCGA-EK-A2IR-01A	0	TEX36-AS1	TCGA-EK-A2IR
100169752	TCGA-EK-A2PG-01A	0	TEX36-AS1	TCGA-EK-A2PG
100169752	TCGA-EK-A2PI-01A	0	TEX36-AS1	TCGA-EK-A2PI
100169752	TCGA-EK-A2PK-01A	0	TEX36-AS1	TCGA-EK-A2PK
100169752	TCGA-EK-A2PL-01A	0	TEX36-AS1	TCGA-EK-A2PL
100169752	TCGA-EK-A2PM-01A	0	TEX36-AS1	TCGA-EK-A2PM
100169752	TCGA-EK-A2R7-01A	0	TEX36-AS1	TCGA-EK-A2R7
100169752	TCGA-EK-A2R8-01A	0	TEX36-AS1	TCGA-EK-A2R8
100169752	TCGA-EK-A2R9-01A	0	TEX36-AS1	TCGA-EK-A2R9
100169752	TCGA-EK-A2RA-01A	0	TEX36-AS1	TCGA-EK-A2RA
100169752	TCGA-EK-A2RB-01A	0	TEX36-AS1	TCGA-EK-A2RB
100169752	TCGA-EK-A2RC-01A	0	TEX36-AS1	TCGA-EK-A2RC
100169752	TCGA-EK-A2RE-01A	0	TEX36-AS1	TCGA-EK-A2RE
100169752	TCGA-EK-A2RJ-01A	0	TEX36-AS1	TCGA-EK-A2RJ
100169752	TCGA-EK-A2RK-01A	0	TEX36-AS1	TCGA-EK-A2RK
100169752	TCGA-EK-A2RL-01A	0	TEX36-AS1	TCGA-EK-A2RL
100169752	TCGA-EK-A2RM-01A	0	TEX36-AS1	TCGA-EK-A2RM
100169752	TCGA-EK-A2RN-01A	0	TEX36-AS1	TCGA-EK-A2RN
100169752	TCGA-EK-A2RO-01A	0	TEX36-AS1	TCGA-EK-A2RO
100169752	TCGA-EK-A3GJ-01A	0	TEX36-AS1	TCGA-EK-A3GJ
100169752	TCGA-EK-A3GK-01A	0	TEX36-AS1	TCGA-EK-A3GK
100169752	TCGA-EK-A3GM-01A	0	TEX36-AS1	TCGA-EK-A3GM
100169752	TCGA-EK-A3GN-01A	0	TEX36-AS1	TCGA-EK-A3GN
100169752	TCGA-EX-A1H5-01A	0	TEX36-AS1	TCGA-EX-A1H5
100169752	TCGA-EX-A1H6-01B	0	TEX36-AS1	TCGA-EX-A1H6
100169752	TCGA-EX-A3L1-01A	0	TEX36-AS1	TCGA-EX-A3L1
100169752	TCGA-EX-A449-01A	2	TEX36-AS1	TCGA-EX-A449
100169752	TCGA-EX-A69L-01A	0	TEX36-AS1	TCGA-EX-A69L
100169752	TCGA-EX-A69M-01A	0	TEX36-AS1	TCGA-EX-A69M
100169752	TCGA-EX-A8YF-01A	0	TEX36-AS1	TCGA-EX-A8YF
100169752	TCGA-FU-A23K-01A	0	TEX36-AS1	TCGA-FU-A23K
100169752	TCGA-FU-A23L-01A	0	TEX36-AS1	TCGA-FU-A23L
100169752	TCGA-FU-A2QG-01A	1	TEX36-AS1	TCGA-FU-A2QG
100169752	TCGA-FU-A3EO-01A	0	TEX36-AS1	TCGA-FU-A3EO
100169752	TCGA-FU-A3HY-01A	0	TEX36-AS1	TCGA-FU-A3HY
100169752	TCGA-FU-A3HZ-01A	0	TEX36-AS1	TCGA-FU-A3HZ
